FECHA;CODIGO AGENCIA;AGENCIA;CODIGO PRODUCTO;PRODUCTO;MONTO
16/4/2020;A4;TARIJA;CC;COMPUTACIÓN;1552
16/4/2020;A4;TARIJA;CO;COSMÉTICOS;592
16/4/2020;A4;TARIJA;CZ;CALZADOS;379
16/4/2020;A4;TARIJA;DD;DEPORTES;870
16/4/2020;A4;TARIJA;EE;ELECTRODOMÉSTICOS;561
16/4/2020;A4;TARIJA;HO;PARA EL HOGAR;725
16/4/2020;A4;TARIJA;JU;JUGUETES;820
16/4/2020;A4;TARIJA;LI;LIMPIEZA;436
16/4/2020;A4;TARIJA;MM;MUEBLES;394
16/4/2020;A4;TARIJA;RM;ROPA PARA MUJER;672
16/4/2020;A4;TARIJA;RN;ROPA PARA NIÑOS;1308
16/4/2020;A4;TARIJA;RV;ROPA PARA VARÓN;1321
16/4/2020;A4;TARIJA;SM;SMARTPHONES;824
16/4/2020;A4;TARIJA;VA;VARIOS;509
16/4/2020;A5;SUCRE;AC;ACCESORIOS;1204
16/4/2020;A5;SUCRE;CC;COMPUTACIÓN;1344
16/4/2020;A5;SUCRE;CO;COSMÉTICOS;804
16/4/2020;A5;SUCRE;CZ;CALZADOS;1231
16/4/2020;A5;SUCRE;DD;DEPORTES;769
16/4/2020;A5;SUCRE;EE;ELECTRODOMÉSTICOS;606
16/4/2020;A5;SUCRE;HO;PARA EL HOGAR;1002
16/4/2020;A5;SUCRE;JU;JUGUETES;662
16/4/2020;A5;SUCRE;LI;LIMPIEZA;1601
16/4/2020;A5;SUCRE;MM;MUEBLES;936
16/4/2020;A5;SUCRE;RM;ROPA PARA MUJER;619
16/4/2020;A5;SUCRE;RN;ROPA PARA NIÑOS;1006
16/4/2020;A5;SUCRE;RV;ROPA PARA VARÓN;789
16/4/2020;A5;SUCRE;SM;SMARTPHONES;1421
16/4/2020;A5;SUCRE;VA;VARIOS;1411
16/4/2020;A6;ORURO;AC;ACCESORIOS;541
16/4/2020;A6;ORURO;CC;COMPUTACIÓN;592
16/4/2020;A6;ORURO;CO;COSMÉTICOS;531
16/4/2020;A6;ORURO;CZ;CALZADOS;302
16/4/2020;A6;ORURO;DD;DEPORTES;576
16/4/2020;A6;ORURO;EE;ELECTRODOMÉSTICOS;1040
16/4/2020;A6;ORURO;HO;PARA EL HOGAR;611
16/4/2020;A6;ORURO;JU;JUGUETES;487
16/4/2020;A6;ORURO;LI;LIMPIEZA;996
16/4/2020;A6;ORURO;MM;MUEBLES;1154
16/4/2020;A6;ORURO;RM;ROPA PARA MUJER;811
16/4/2020;A6;ORURO;RN;ROPA PARA NIÑOS;607
16/4/2020;A6;ORURO;RV;ROPA PARA VARÓN;1360
16/4/2020;A6;ORURO;SM;SMARTPHONES;725
16/4/2020;A6;ORURO;VA;VARIOS;851
16/4/2020;A7;POTOSÍ;AC;ACCESORIOS;1337
16/4/2020;A7;POTOSÍ;CC;COMPUTACIÓN;829
16/4/2020;A7;POTOSÍ;CO;COSMÉTICOS;1222
16/4/2020;A7;POTOSÍ;CZ;CALZADOS;540
16/4/2020;A7;POTOSÍ;DD;DEPORTES;1008
16/4/2020;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;1468
16/4/2020;A7;POTOSÍ;HO;PARA EL HOGAR;1174
16/4/2020;A7;POTOSÍ;JU;JUGUETES;1119
16/4/2020;A7;POTOSÍ;LI;LIMPIEZA;1174
16/4/2020;A7;POTOSÍ;MM;MUEBLES;1198
16/4/2020;A7;POTOSÍ;RM;ROPA PARA MUJER;1502
16/4/2020;A7;POTOSÍ;RN;ROPA PARA NIÑOS;1066
16/4/2020;A7;POTOSÍ;RV;ROPA PARA VARÓN;322
16/4/2020;A7;POTOSÍ;SM;SMARTPHONES;1513
16/4/2020;A7;POTOSÍ;VA;VARIOS;700
16/4/2020;A8;TRINIDAD;AC;ACCESORIOS;670
16/4/2020;A8;TRINIDAD;CC;COMPUTACIÓN;1105
16/4/2020;A8;TRINIDAD;CO;COSMÉTICOS;1446
16/4/2020;A8;TRINIDAD;CZ;CALZADOS;1130
16/4/2020;A8;TRINIDAD;DD;DEPORTES;1068
16/4/2020;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;515
16/4/2020;A8;TRINIDAD;HO;PARA EL HOGAR;1472
16/4/2020;A8;TRINIDAD;JU;JUGUETES;474
16/4/2020;A8;TRINIDAD;LI;LIMPIEZA;357
16/4/2020;A8;TRINIDAD;MM;MUEBLES;696
16/4/2020;A8;TRINIDAD;RM;ROPA PARA MUJER;923
16/4/2020;A8;TRINIDAD;RN;ROPA PARA NIÑOS;507
16/4/2020;A8;TRINIDAD;RV;ROPA PARA VARÓN;1465
16/4/2020;A8;TRINIDAD;SM;SMARTPHONES;1091
16/4/2020;A8;TRINIDAD;VA;VARIOS;1508
16/4/2020;A9;COBIJA;AC;ACCESORIOS;613
16/4/2020;A9;COBIJA;CC;COMPUTACIÓN;958
16/4/2020;A9;COBIJA;CO;COSMÉTICOS;597
16/4/2020;A9;COBIJA;CZ;CALZADOS;527
16/4/2020;A9;COBIJA;DD;DEPORTES;320
16/4/2020;A9;COBIJA;EE;ELECTRODOMÉSTICOS;873
16/4/2020;A9;COBIJA;HO;PARA EL HOGAR;1638
16/4/2020;A9;COBIJA;JU;JUGUETES;820
16/4/2020;A9;COBIJA;LI;LIMPIEZA;1490
16/4/2020;A9;COBIJA;MM;MUEBLES;1341
16/4/2020;A9;COBIJA;RM;ROPA PARA MUJER;1178
16/4/2020;A9;COBIJA;RN;ROPA PARA NIÑOS;1365
16/4/2020;A9;COBIJA;RV;ROPA PARA VARÓN;983
16/4/2020;A9;COBIJA;SM;SMARTPHONES;375
16/4/2020;A9;COBIJA;VA;VARIOS;959
15/4/2020;A1;LA PAZ;AC;ACCESORIOS;586
15/4/2020;A1;LA PAZ;CC;COMPUTACIÓN;393
15/4/2020;A1;LA PAZ;CO;COSMÉTICOS;400
15/4/2020;A1;LA PAZ;CZ;CALZADOS;387
15/4/2020;A1;LA PAZ;DD;DEPORTES;793
15/4/2020;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;757
15/4/2020;A1;LA PAZ;HO;PARA EL HOGAR;736
15/4/2020;A1;LA PAZ;JU;JUGUETES;336
15/4/2020;A1;LA PAZ;LI;LIMPIEZA;626
15/4/2020;A1;LA PAZ;MM;MUEBLES;1291
15/4/2020;A1;LA PAZ;RM;ROPA PARA MUJER;1549
15/4/2020;A1;LA PAZ;RN;ROPA PARA NIÑOS;463
15/4/2020;A1;LA PAZ;RV;ROPA PARA VARÓN;1645
15/4/2020;A1;LA PAZ;SM;SMARTPHONES;716
15/4/2020;A1;LA PAZ;VA;VARIOS;378
15/4/2020;A2;COCHABAMBA;AC;ACCESORIOS;1368
15/4/2020;A2;COCHABAMBA;CC;COMPUTACIÓN;573
15/4/2020;A2;COCHABAMBA;CO;COSMÉTICOS;1474
15/4/2020;A2;COCHABAMBA;CZ;CALZADOS;720
15/4/2020;A2;COCHABAMBA;DD;DEPORTES;1082
15/4/2020;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;1376
15/4/2020;A2;COCHABAMBA;HO;PARA EL HOGAR;614
15/4/2020;A2;COCHABAMBA;JU;JUGUETES;916
15/4/2020;A2;COCHABAMBA;LI;LIMPIEZA;1272
15/4/2020;A2;COCHABAMBA;MM;MUEBLES;467
15/4/2020;A2;COCHABAMBA;RM;ROPA PARA MUJER;527
15/4/2020;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;1475
15/4/2020;A2;COCHABAMBA;RV;ROPA PARA VARÓN;1063
15/4/2020;A2;COCHABAMBA;SM;SMARTPHONES;1224
15/4/2020;A2;COCHABAMBA;VA;VARIOS;1261
15/4/2020;A3;SANTA CRUZ;AC;ACCESORIOS;1512
15/4/2020;A3;SANTA CRUZ;CC;COMPUTACIÓN;390
15/4/2020;A3;SANTA CRUZ;CO;COSMÉTICOS;355
15/4/2020;A3;SANTA CRUZ;CZ;CALZADOS;793
15/4/2020;A3;SANTA CRUZ;DD;DEPORTES;933
15/4/2020;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;966
15/4/2020;A3;SANTA CRUZ;HO;PARA EL HOGAR;671
15/4/2020;A3;SANTA CRUZ;JU;JUGUETES;897
15/4/2020;A3;SANTA CRUZ;LI;LIMPIEZA;1328
15/4/2020;A3;SANTA CRUZ;MM;MUEBLES;841
15/4/2020;A3;SANTA CRUZ;RM;ROPA PARA MUJER;881
15/4/2020;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;521
15/4/2020;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;1649
15/4/2020;A3;SANTA CRUZ;SM;SMARTPHONES;428
15/4/2020;A3;SANTA CRUZ;VA;VARIOS;1629
15/4/2020;A4;TARIJA;AC;ACCESORIOS;1116
15/4/2020;A4;TARIJA;CC;COMPUTACIÓN;1187
15/4/2020;A4;TARIJA;CO;COSMÉTICOS;377
15/4/2020;A4;TARIJA;CZ;CALZADOS;1358
15/4/2020;A4;TARIJA;DD;DEPORTES;1321
15/4/2020;A4;TARIJA;EE;ELECTRODOMÉSTICOS;1025
15/4/2020;A4;TARIJA;HO;PARA EL HOGAR;645
15/4/2020;A4;TARIJA;JU;JUGUETES;711
15/4/2020;A4;TARIJA;LI;LIMPIEZA;686
15/4/2020;A4;TARIJA;MM;MUEBLES;1421
15/4/2020;A4;TARIJA;RM;ROPA PARA MUJER;864
15/4/2020;A4;TARIJA;RN;ROPA PARA NIÑOS;1176
15/4/2020;A4;TARIJA;RV;ROPA PARA VARÓN;976
15/4/2020;A4;TARIJA;SM;SMARTPHONES;751
15/4/2020;A4;TARIJA;VA;VARIOS;1459
15/4/2020;A5;SUCRE;AC;ACCESORIOS;1454
15/4/2020;A5;SUCRE;CC;COMPUTACIÓN;1197
15/4/2020;A5;SUCRE;CO;COSMÉTICOS;1417
15/4/2020;A5;SUCRE;CZ;CALZADOS;1427
15/4/2020;A5;SUCRE;DD;DEPORTES;720
15/4/2020;A5;SUCRE;EE;ELECTRODOMÉSTICOS;1491
15/4/2020;A5;SUCRE;HO;PARA EL HOGAR;774
15/4/2020;A5;SUCRE;JU;JUGUETES;413
15/4/2020;A5;SUCRE;LI;LIMPIEZA;964
15/4/2020;A5;SUCRE;MM;MUEBLES;482
15/4/2020;A5;SUCRE;RM;ROPA PARA MUJER;415
15/4/2020;A5;SUCRE;RN;ROPA PARA NIÑOS;1417
15/4/2020;A5;SUCRE;RV;ROPA PARA VARÓN;1081
15/4/2020;A5;SUCRE;SM;SMARTPHONES;910
15/4/2020;A5;SUCRE;VA;VARIOS;800
15/4/2020;A6;ORURO;AC;ACCESORIOS;374
15/4/2020;A6;ORURO;CC;COMPUTACIÓN;482
15/4/2020;A6;ORURO;CO;COSMÉTICOS;1277
15/4/2020;A6;ORURO;CZ;CALZADOS;1164
15/4/2020;A6;ORURO;DD;DEPORTES;736
15/4/2020;A6;ORURO;EE;ELECTRODOMÉSTICOS;731
15/4/2020;A6;ORURO;HO;PARA EL HOGAR;1598
15/4/2020;A6;ORURO;JU;JUGUETES;863
15/4/2020;A6;ORURO;LI;LIMPIEZA;659
15/4/2020;A6;ORURO;MM;MUEBLES;1405
15/4/2020;A6;ORURO;RM;ROPA PARA MUJER;993
15/4/2020;A6;ORURO;RN;ROPA PARA NIÑOS;1315
15/4/2020;A6;ORURO;RV;ROPA PARA VARÓN;1635
15/4/2020;A6;ORURO;SM;SMARTPHONES;1173
15/4/2020;A6;ORURO;VA;VARIOS;1221
15/4/2020;A7;POTOSÍ;AC;ACCESORIOS;1235
15/4/2020;A7;POTOSÍ;CC;COMPUTACIÓN;396
15/4/2020;A7;POTOSÍ;CO;COSMÉTICOS;862
15/4/2020;A7;POTOSÍ;CZ;CALZADOS;896
15/4/2020;A7;POTOSÍ;DD;DEPORTES;1120
15/4/2020;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;712
15/4/2020;A7;POTOSÍ;HO;PARA EL HOGAR;617
15/4/2020;A7;POTOSÍ;JU;JUGUETES;1486
15/4/2020;A7;POTOSÍ;LI;LIMPIEZA;738
15/4/2020;A7;POTOSÍ;MM;MUEBLES;696
15/4/2020;A7;POTOSÍ;RM;ROPA PARA MUJER;1056
15/4/2020;A7;POTOSÍ;RN;ROPA PARA NIÑOS;540
15/4/2020;A7;POTOSÍ;RV;ROPA PARA VARÓN;369
15/4/2020;A7;POTOSÍ;SM;SMARTPHONES;776
15/4/2020;A7;POTOSÍ;VA;VARIOS;561
15/4/2020;A8;TRINIDAD;AC;ACCESORIOS;957
15/4/2020;A8;TRINIDAD;CC;COMPUTACIÓN;797
15/4/2020;A8;TRINIDAD;CO;COSMÉTICOS;613
15/4/2020;A8;TRINIDAD;CZ;CALZADOS;1177
15/4/2020;A8;TRINIDAD;DD;DEPORTES;898
15/4/2020;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;748
15/4/2020;A8;TRINIDAD;HO;PARA EL HOGAR;1455
15/4/2020;A8;TRINIDAD;JU;JUGUETES;975
15/4/2020;A8;TRINIDAD;LI;LIMPIEZA;1277
15/4/2020;A8;TRINIDAD;MM;MUEBLES;315
15/4/2020;A8;TRINIDAD;RM;ROPA PARA MUJER;1370
15/4/2020;A8;TRINIDAD;RN;ROPA PARA NIÑOS;835
15/4/2020;A8;TRINIDAD;RV;ROPA PARA VARÓN;1192
15/4/2020;A8;TRINIDAD;SM;SMARTPHONES;1025
15/4/2020;A8;TRINIDAD;VA;VARIOS;1062
15/4/2020;A9;COBIJA;AC;ACCESORIOS;1449
15/4/2020;A9;COBIJA;CC;COMPUTACIÓN;968
15/4/2020;A9;COBIJA;CO;COSMÉTICOS;1372
15/4/2020;A9;COBIJA;CZ;CALZADOS;1318
15/4/2020;A9;COBIJA;DD;DEPORTES;1347
15/4/2020;A9;COBIJA;EE;ELECTRODOMÉSTICOS;1098
15/4/2020;A9;COBIJA;HO;PARA EL HOGAR;377
15/4/2020;A9;COBIJA;JU;JUGUETES;408
15/4/2020;A9;COBIJA;LI;LIMPIEZA;745
15/4/2020;A9;COBIJA;MM;MUEBLES;833
15/4/2020;A9;COBIJA;RM;ROPA PARA MUJER;1633
15/4/2020;A9;COBIJA;RN;ROPA PARA NIÑOS;1569
15/4/2020;A9;COBIJA;RV;ROPA PARA VARÓN;997
15/4/2020;A9;COBIJA;SM;SMARTPHONES;627
15/4/2020;A9;COBIJA;VA;VARIOS;1186
14/4/2020;A1;LA PAZ;AC;ACCESORIOS;1575
14/4/2020;A1;LA PAZ;CC;COMPUTACIÓN;631
14/4/2020;A1;LA PAZ;CO;COSMÉTICOS;1051
14/4/2020;A1;LA PAZ;CZ;CALZADOS;1277
14/4/2020;A1;LA PAZ;DD;DEPORTES;1598
14/4/2020;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;660
14/4/2020;A1;LA PAZ;HO;PARA EL HOGAR;633
14/4/2020;A1;LA PAZ;JU;JUGUETES;1562
14/4/2020;A1;LA PAZ;LI;LIMPIEZA;631
14/4/2020;A1;LA PAZ;MM;MUEBLES;1288
14/4/2020;A1;LA PAZ;RM;ROPA PARA MUJER;1569
14/4/2020;A1;LA PAZ;RN;ROPA PARA NIÑOS;372
14/4/2020;A1;LA PAZ;RV;ROPA PARA VARÓN;1552
14/4/2020;A1;LA PAZ;SM;SMARTPHONES;865
14/4/2020;A1;LA PAZ;VA;VARIOS;853
14/4/2020;A2;COCHABAMBA;AC;ACCESORIOS;546
14/4/2020;A2;COCHABAMBA;CC;COMPUTACIÓN;1434
14/4/2020;A2;COCHABAMBA;CO;COSMÉTICOS;464
14/4/2020;A2;COCHABAMBA;CZ;CALZADOS;438
14/4/2020;A2;COCHABAMBA;DD;DEPORTES;740
14/4/2020;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;1631
14/4/2020;A2;COCHABAMBA;HO;PARA EL HOGAR;1076
14/4/2020;A2;COCHABAMBA;JU;JUGUETES;591
14/4/2020;A2;COCHABAMBA;LI;LIMPIEZA;751
14/4/2020;A2;COCHABAMBA;MM;MUEBLES;1168
14/4/2020;A2;COCHABAMBA;RM;ROPA PARA MUJER;911
14/4/2020;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;871
14/4/2020;A2;COCHABAMBA;RV;ROPA PARA VARÓN;1115
14/4/2020;A2;COCHABAMBA;SM;SMARTPHONES;1017
14/4/2020;A2;COCHABAMBA;VA;VARIOS;1335
14/4/2020;A3;SANTA CRUZ;AC;ACCESORIOS;1269
14/4/2020;A3;SANTA CRUZ;CC;COMPUTACIÓN;1080
14/4/2020;A3;SANTA CRUZ;CO;COSMÉTICOS;483
14/4/2020;A3;SANTA CRUZ;CZ;CALZADOS;573
14/4/2020;A3;SANTA CRUZ;DD;DEPORTES;1643
14/4/2020;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;828
14/4/2020;A3;SANTA CRUZ;HO;PARA EL HOGAR;933
14/4/2020;A3;SANTA CRUZ;JU;JUGUETES;1268
14/4/2020;A3;SANTA CRUZ;LI;LIMPIEZA;1500
14/4/2020;A3;SANTA CRUZ;MM;MUEBLES;1068
14/4/2020;A3;SANTA CRUZ;RM;ROPA PARA MUJER;1633
14/4/2020;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;611
14/4/2020;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;1496
14/4/2020;A3;SANTA CRUZ;SM;SMARTPHONES;375
14/4/2020;A3;SANTA CRUZ;VA;VARIOS;1261
14/4/2020;A4;TARIJA;AC;ACCESORIOS;1433
14/4/2020;A4;TARIJA;CC;COMPUTACIÓN;595
14/4/2020;A4;TARIJA;CO;COSMÉTICOS;1013
14/4/2020;A4;TARIJA;CZ;CALZADOS;443
14/4/2020;A4;TARIJA;DD;DEPORTES;571
14/4/2020;A4;TARIJA;EE;ELECTRODOMÉSTICOS;1230
14/4/2020;A4;TARIJA;HO;PARA EL HOGAR;1169
14/4/2020;A4;TARIJA;JU;JUGUETES;611
14/4/2020;A4;TARIJA;LI;LIMPIEZA;1608
14/4/2020;A4;TARIJA;MM;MUEBLES;1344
14/4/2020;A4;TARIJA;RM;ROPA PARA MUJER;1278
14/4/2020;A4;TARIJA;RN;ROPA PARA NIÑOS;1142
14/4/2020;A4;TARIJA;RV;ROPA PARA VARÓN;1431
14/4/2020;A4;TARIJA;SM;SMARTPHONES;766
14/4/2020;A4;TARIJA;VA;VARIOS;680
14/4/2020;A5;SUCRE;AC;ACCESORIOS;321
14/4/2020;A5;SUCRE;CC;COMPUTACIÓN;483
14/4/2020;A5;SUCRE;CO;COSMÉTICOS;838
14/4/2020;A5;SUCRE;CZ;CALZADOS;1511
14/4/2020;A5;SUCRE;DD;DEPORTES;1455
14/4/2020;A5;SUCRE;EE;ELECTRODOMÉSTICOS;1468
14/4/2020;A5;SUCRE;HO;PARA EL HOGAR;695
14/4/2020;A5;SUCRE;JU;JUGUETES;302
14/4/2020;A5;SUCRE;LI;LIMPIEZA;1179
14/4/2020;A5;SUCRE;MM;MUEBLES;501
14/4/2020;A5;SUCRE;RM;ROPA PARA MUJER;1529
14/4/2020;A5;SUCRE;RN;ROPA PARA NIÑOS;1638
14/4/2020;A5;SUCRE;RV;ROPA PARA VARÓN;1442
14/4/2020;A5;SUCRE;SM;SMARTPHONES;988
14/4/2020;A5;SUCRE;VA;VARIOS;462
14/4/2020;A6;ORURO;AC;ACCESORIOS;1520
14/4/2020;A6;ORURO;CC;COMPUTACIÓN;1648
14/4/2020;A6;ORURO;CO;COSMÉTICOS;1139
14/4/2020;A6;ORURO;CZ;CALZADOS;420
14/4/2020;A6;ORURO;DD;DEPORTES;1568
14/4/2020;A6;ORURO;EE;ELECTRODOMÉSTICOS;1154
14/4/2020;A6;ORURO;HO;PARA EL HOGAR;391
14/4/2020;A6;ORURO;JU;JUGUETES;968
14/4/2020;A6;ORURO;LI;LIMPIEZA;743
14/4/2020;A6;ORURO;MM;MUEBLES;885
14/4/2020;A6;ORURO;RM;ROPA PARA MUJER;1204
14/4/2020;A6;ORURO;RN;ROPA PARA NIÑOS;1422
14/4/2020;A6;ORURO;RV;ROPA PARA VARÓN;1204
14/4/2020;A6;ORURO;SM;SMARTPHONES;1125
14/4/2020;A6;ORURO;VA;VARIOS;665
14/4/2020;A7;POTOSÍ;AC;ACCESORIOS;911
14/4/2020;A7;POTOSÍ;CC;COMPUTACIÓN;945
14/4/2020;A7;POTOSÍ;CO;COSMÉTICOS;1406
14/4/2020;A7;POTOSÍ;CZ;CALZADOS;767
14/4/2020;A7;POTOSÍ;DD;DEPORTES;1431
14/4/2020;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;880
14/4/2020;A7;POTOSÍ;HO;PARA EL HOGAR;404
14/4/2020;A7;POTOSÍ;JU;JUGUETES;1164
14/4/2020;A7;POTOSÍ;LI;LIMPIEZA;1058
14/4/2020;A7;POTOSÍ;MM;MUEBLES;439
14/4/2020;A7;POTOSÍ;RM;ROPA PARA MUJER;1168
14/4/2020;A7;POTOSÍ;RN;ROPA PARA NIÑOS;1425
14/4/2020;A7;POTOSÍ;RV;ROPA PARA VARÓN;1250
14/4/2020;A7;POTOSÍ;SM;SMARTPHONES;334
14/4/2020;A7;POTOSÍ;VA;VARIOS;747
14/4/2020;A8;TRINIDAD;AC;ACCESORIOS;1424
14/4/2020;A8;TRINIDAD;CC;COMPUTACIÓN;1409
14/4/2020;A8;TRINIDAD;CO;COSMÉTICOS;1256
14/4/2020;A8;TRINIDAD;CZ;CALZADOS;499
14/4/2020;A8;TRINIDAD;DD;DEPORTES;877
14/4/2020;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;1161
14/4/2020;A8;TRINIDAD;HO;PARA EL HOGAR;1245
14/4/2020;A8;TRINIDAD;JU;JUGUETES;449
14/4/2020;A8;TRINIDAD;LI;LIMPIEZA;1067
14/4/2020;A8;TRINIDAD;MM;MUEBLES;486
14/4/2020;A8;TRINIDAD;RM;ROPA PARA MUJER;607
14/4/2020;A8;TRINIDAD;RN;ROPA PARA NIÑOS;1455
14/4/2020;A8;TRINIDAD;RV;ROPA PARA VARÓN;762
14/4/2020;A8;TRINIDAD;SM;SMARTPHONES;613
14/4/2020;A8;TRINIDAD;VA;VARIOS;1073
14/4/2020;A9;COBIJA;AC;ACCESORIOS;1630
14/4/2020;A9;COBIJA;CC;COMPUTACIÓN;1040
14/4/2020;A9;COBIJA;CO;COSMÉTICOS;338
14/4/2020;A9;COBIJA;CZ;CALZADOS;1143
14/4/2020;A9;COBIJA;DD;DEPORTES;1065
14/4/2020;A9;COBIJA;EE;ELECTRODOMÉSTICOS;890
14/4/2020;A9;COBIJA;HO;PARA EL HOGAR;503
14/4/2020;A9;COBIJA;JU;JUGUETES;1090
14/4/2020;A9;COBIJA;LI;LIMPIEZA;700
14/4/2020;A9;COBIJA;MM;MUEBLES;1520
14/4/2020;A9;COBIJA;RM;ROPA PARA MUJER;1218
14/4/2020;A9;COBIJA;RN;ROPA PARA NIÑOS;998
14/4/2020;A9;COBIJA;RV;ROPA PARA VARÓN;1145
14/4/2020;A9;COBIJA;SM;SMARTPHONES;1025
14/4/2020;A9;COBIJA;VA;VARIOS;879
13/4/2020;A1;LA PAZ;AC;ACCESORIOS;1152
13/4/2020;A1;LA PAZ;CC;COMPUTACIÓN;998
13/4/2020;A1;LA PAZ;CO;COSMÉTICOS;1238
13/4/2020;A1;LA PAZ;CZ;CALZADOS;461
13/4/2020;A1;LA PAZ;DD;DEPORTES;1393
13/4/2020;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;975
13/4/2020;A1;LA PAZ;HO;PARA EL HOGAR;609
13/4/2020;A1;LA PAZ;JU;JUGUETES;1067
13/4/2020;A1;LA PAZ;LI;LIMPIEZA;1231
13/4/2020;A1;LA PAZ;MM;MUEBLES;1304
13/4/2020;A1;LA PAZ;RM;ROPA PARA MUJER;1082
13/4/2020;A1;LA PAZ;RN;ROPA PARA NIÑOS;1365
13/4/2020;A1;LA PAZ;RV;ROPA PARA VARÓN;1538
13/4/2020;A1;LA PAZ;SM;SMARTPHONES;665
13/4/2020;A1;LA PAZ;VA;VARIOS;858
13/4/2020;A2;COCHABAMBA;AC;ACCESORIOS;681
13/4/2020;A2;COCHABAMBA;CC;COMPUTACIÓN;898
13/4/2020;A2;COCHABAMBA;CO;COSMÉTICOS;444
13/4/2020;A2;COCHABAMBA;CZ;CALZADOS;1136
13/4/2020;A2;COCHABAMBA;DD;DEPORTES;923
13/4/2020;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;1505
13/4/2020;A2;COCHABAMBA;HO;PARA EL HOGAR;707
13/4/2020;A2;COCHABAMBA;JU;JUGUETES;1119
13/4/2020;A2;COCHABAMBA;LI;LIMPIEZA;1249
13/4/2020;A2;COCHABAMBA;MM;MUEBLES;1102
13/4/2020;A2;COCHABAMBA;RM;ROPA PARA MUJER;1436
13/4/2020;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;303
13/4/2020;A2;COCHABAMBA;RV;ROPA PARA VARÓN;1148
13/4/2020;A2;COCHABAMBA;SM;SMARTPHONES;689
13/4/2020;A2;COCHABAMBA;VA;VARIOS;1650
13/4/2020;A3;SANTA CRUZ;AC;ACCESORIOS;1141
13/4/2020;A3;SANTA CRUZ;CC;COMPUTACIÓN;992
13/4/2020;A3;SANTA CRUZ;CO;COSMÉTICOS;1420
13/4/2020;A3;SANTA CRUZ;CZ;CALZADOS;558
13/4/2020;A3;SANTA CRUZ;DD;DEPORTES;798
13/4/2020;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;1040
13/4/2020;A3;SANTA CRUZ;HO;PARA EL HOGAR;306
13/4/2020;A3;SANTA CRUZ;JU;JUGUETES;1638
13/4/2020;A3;SANTA CRUZ;LI;LIMPIEZA;1389
13/4/2020;A3;SANTA CRUZ;MM;MUEBLES;306
13/4/2020;A3;SANTA CRUZ;RM;ROPA PARA MUJER;720
13/4/2020;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;740
13/4/2020;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;1271
13/4/2020;A3;SANTA CRUZ;SM;SMARTPHONES;1518
13/4/2020;A3;SANTA CRUZ;VA;VARIOS;1529
13/4/2020;A4;TARIJA;AC;ACCESORIOS;451
13/4/2020;A4;TARIJA;CC;COMPUTACIÓN;1245
13/4/2020;A4;TARIJA;CO;COSMÉTICOS;1206
13/4/2020;A4;TARIJA;CZ;CALZADOS;1249
13/4/2020;A4;TARIJA;DD;DEPORTES;1359
13/4/2020;A4;TARIJA;EE;ELECTRODOMÉSTICOS;614
13/4/2020;A4;TARIJA;HO;PARA EL HOGAR;1010
13/4/2020;A4;TARIJA;JU;JUGUETES;1137
13/4/2020;A4;TARIJA;LI;LIMPIEZA;1461
13/4/2020;A4;TARIJA;MM;MUEBLES;1438
13/4/2020;A4;TARIJA;RM;ROPA PARA MUJER;1433
13/4/2020;A4;TARIJA;RN;ROPA PARA NIÑOS;746
13/4/2020;A4;TARIJA;RV;ROPA PARA VARÓN;488
13/4/2020;A4;TARIJA;SM;SMARTPHONES;1144
13/4/2020;A4;TARIJA;VA;VARIOS;777
13/4/2020;A5;SUCRE;AC;ACCESORIOS;1084
13/4/2020;A5;SUCRE;CC;COMPUTACIÓN;1599
13/4/2020;A5;SUCRE;CO;COSMÉTICOS;737
13/4/2020;A5;SUCRE;CZ;CALZADOS;1119
13/4/2020;A5;SUCRE;DD;DEPORTES;490
13/4/2020;A5;SUCRE;EE;ELECTRODOMÉSTICOS;1453
13/4/2020;A5;SUCRE;HO;PARA EL HOGAR;744
13/4/2020;A5;SUCRE;JU;JUGUETES;729
13/4/2020;A5;SUCRE;LI;LIMPIEZA;1195
